STD Report
1 de fevereiro de 2026 - 21 de julho de 2026
Dia,Campanha,Grupo de anúncios,Impr.,Cliques,CTR,Código da moeda,Custo,Conversões
2026-04-16,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,297,27,"9,09%",BRL,"40,00","0,00"
2026-04-16,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,13,2,"15,38%",BRL,"8,48","0,00"
2026-04-16,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,21,1,"4,76%",BRL,"5,79","0,00"
2026-04-17,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,377,42,"11,14%",BRL,"251,80","1,00"
2026-04-17,v4 |✈️| search_taxiaereo | SP,taxiaereo,88,10,"11,36%",BRL,"21,37","0,00"
2026-04-17,v4 | search_institucional | BR,brand,93,7,"7,53%",BRL,"7,67","0,00"
2026-04-17,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,309,30,"9,71%",BRL,"41,19","0,00"
2026-04-17,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,9,2,"22,22%",BRL,"11,34","0,00"
2026-04-17,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,15,2,"13,33%",BRL,"23,84","0,00"
2026-04-18,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,342,22,"6,43%",BRL,"133,28","0,00"
2026-04-18,v4 |✈️| search_taxiaereo | SP,taxiaereo,36,3,"8,33%",BRL,"3,62","0,00"
2026-04-18,v4 | search_institucional | BR,brand,85,6,"7,06%",BRL,"6,74","1,00"
2026-04-18,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,240,32,"13,33%",BRL,"39,99","0,00"
2026-04-18,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,6,2,"33,33%",BRL,"10,39","0,00"
2026-04-18,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,19,0,"0,00%",BRL,"0,00","0,00"
2026-04-19,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,481,44,"9,15%",BRL,"187,03","0,00"
2026-04-19,v4 |✈️| search_taxiaereo | SP,taxiaereo,37,4,"10,81%",BRL,"5,71","0,00"
2026-04-19,v4 | search_institucional | BR,brand,145,15,"10,34%",BRL,"25,91","0,00"
2026-04-19,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,252,30,"11,90%",BRL,"39,99","0,00"
2026-04-19,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,63,0,"0,00%",BRL,"0,00","0,00"
2026-04-19,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,18,2,"11,11%",BRL,"18,18","0,00"
2026-04-20,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,700,53,"7,57%",BRL,"494,09","0,00"
2026-04-20,v4 |✈️| search_taxiaereo | SP,taxiaereo,63,6,"9,52%",BRL,"6,80","0,00"
2026-04-20,v4 | search_institucional | BR,brand,92,14,"15,22%",BRL,"39,96","0,00"
2026-04-20,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,354,31,"8,76%",BRL,"39,17","0,00"
2026-04-20,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,33,1,"3,03%",BRL,"6,13","0,00"
2026-04-20,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,12,2,"16,67%",BRL,"6,09","0,00"
2026-04-21,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,349,53,"15,19%",BRL,"401,32","0,00"
2026-04-21,v4 |✈️| search_taxiaereo | SP,taxiaereo,164,14,"8,54%",BRL,"22,42","0,00"
2026-04-21,v4 | search_institucional | BR,brand,38,7,"18,42%",BRL,"25,57","0,00"
2026-04-21,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,340,33,"9,71%",BRL,"40,00","0,00"
2026-04-21,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,12,2,"16,67%",BRL,"8,33","0,00"
2026-04-21,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,24,1,"4,17%",BRL,"6,26","0,00"
2026-04-22,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,513,30,"5,85%",BRL,"286,04","0,00"
2026-04-22,v4 |✈️| search_taxiaereo | SP,taxiaereo,256,13,"5,08%",BRL,"39,66","0,00"
2026-04-22,v4 | search_institucional | BR,brand,55,5,"9,09%",BRL,"23,84","0,00"
2026-04-22,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,361,28,"7,76%",BRL,"29,36","0,00"
2026-04-22,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,39,3,"7,69%",BRL,"7,62","0,00"
2026-04-22,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,51,1,"1,96%",BRL,"17,97","0,00"
2026-04-23,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,483,26,"5,38%",BRL,"220,25","0,00"
2026-04-23,v4 |✈️| search_taxiaereo | SP,taxiaereo,78,7,"8,97%",BRL,"35,11","0,00"
2026-04-23,v4 | search_institucional | BR,brand,101,12,"11,88%",BRL,"20,39","0,00"
2026-04-23,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,115,16,"13,91%",BRL,"12,99","0,00"
2026-04-23,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,47,2,"4,26%",BRL,"6,80","0,00"
2026-04-23,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,7,1,"14,29%",BRL,"8,90","0,00"
2026-04-24,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,340,31,"9,12%",BRL,"207,20","1,00"
2026-04-24,v4 |✈️| search_taxiaereo | SP,taxiaereo,58,4,"6,90%",BRL,"10,48","0,00"
2026-04-24,v4 | search_institucional | BR,brand,64,6,"9,38%",BRL,"20,05","0,00"
2026-04-24,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,210,13,"6,19%",BRL,"10,98","0,00"
2026-04-24,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,83,7,"8,43%",BRL,"37,15","1,00"
2026-04-24,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,35,1,"2,86%",BRL,"8,60","0,00"
2026-04-25,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,426,32,"7,51%",BRL,"218,29","0,00"
2026-04-25,v4 |✈️| search_taxiaereo | SP,taxiaereo,40,6,"15,00%",BRL,"10,30","0,00"
2026-04-25,v4 | search_institucional | BR,brand,83,10,"12,05%",BRL,"14,55","0,00"
2026-04-25,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,192,15,"7,81%",BRL,"11,17","0,00"
2026-04-25,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,74,5,"6,76%",BRL,"21,59","0,00"
2026-04-25,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,16,1,"6,25%",BRL,"6,89","0,00"
2026-04-26,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,457,54,"11,82%",BRL,"239,79","0,00"
2026-04-26,v4 |✈️| search_taxiaereo | SP,taxiaereo,47,6,"12,77%",BRL,"10,09","0,00"
2026-04-26,v4 | search_institucional | BR,brand,61,8,"13,11%",BRL,"9,39","0,00"
2026-04-26,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,173,14,"8,09%",BRL,"11,58","0,00"
2026-04-26,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,60,2,"3,33%",BRL,"6,61","0,00"
2026-04-26,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,13,1,"7,69%",BRL,"9,46","0,00"
2026-04-27,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,333,32,"9,61%",BRL,"200,98","1,00"
2026-04-27,v4 |✈️| search_taxiaereo | SP,taxiaereo,30,5,"16,67%",BRL,"11,70","0,00"
2026-04-27,v4 | search_institucional | BR,brand,92,15,"16,30%",BRL,"31,46","0,00"
2026-04-27,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,151,15,"9,93%",BRL,"10,30","0,00"
2026-04-27,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,90,4,"4,44%",BRL,"26,62","0,00"
2026-04-27,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,65,2,"3,08%",BRL,"10,00","0,00"
2026-04-28,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,481,136,"28,27%",BRL,"313,84","0,00"
2026-04-28,v4 |✈️| search_taxiaereo | SP,taxiaereo,9,3,"33,33%",BRL,"9,28","0,00"
2026-04-28,v4 | search_institucional | BR,brand,83,10,"12,05%",BRL,"19,37","0,00"
2026-04-28,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,405,24,"5,93%",BRL,"22,41","0,00"
2026-04-28,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,130,5,"3,85%",BRL,"30,78","0,00"
2026-04-28,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,13,3,"23,08%",BRL,"50,75","0,00"
2026-04-29,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,494,39,"7,89%",BRL,"143,63","0,00"
2026-04-29,v4 |✈️| search_taxiaereo | SP,taxiaereo,10,3,"30,00%",BRL,"14,98","0,00"
2026-04-29,v4 | search_institucional | BR,brand,86,8,"9,30%",BRL,"8,63","0,00"
2026-04-29,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,359,35,"9,75%",BRL,"41,34","0,00"
2026-04-29,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,81,4,"4,94%",BRL,"35,60","0,00"
2026-04-29,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,50,3,"6,00%",BRL,"58,79","0,00"
2026-04-30,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,465,37,"7,96%",BRL,"203,26","0,00"
2026-04-30,v4 |✈️| search_taxiaereo | SP,taxiaereo,1,1,"100,00%",BRL,"3,19","0,00"
2026-04-30,v4 | search_institucional | BR,brand,142,16,"11,27%",BRL,"26,45","0,50"
2026-04-30,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,414,49,"11,84%",BRL,"86,23","0,00"
2026-04-30,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,28,6,"21,43%",BRL,"23,58","2,50"
2026-04-30,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,0,0,0,BRL,"0,00","0,00"
2026-05-01,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,535,41,"7,66%",BRL,"331,41","0,00"
2026-05-01,v4 |✈️| search_taxiaereo | SP,taxiaereo,26,2,"7,69%",BRL,"2,08","0,00"
2026-05-01,v4 | search_institucional | BR,brand,104,11,"10,58%",BRL,"12,50","0,00"
2026-05-01,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,216,21,"9,72%",BRL,"49,58","0,00"
2026-05-01,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,86,6,"6,98%",BRL,"38,42","0,00"
2026-05-01,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,9,4,"44,44%",BRL,"43,41","0,00"
2026-05-02,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,358,32,"8,94%",BRL,"314,01","0,00"
2026-05-02,v4 |✈️| search_taxiaereo | SP,taxiaereo,17,3,"17,65%",BRL,"3,75","0,00"
2026-05-02,v4 | search_institucional | BR,brand,32,8,"25,00%",BRL,"25,83","1,00"
2026-05-02,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,361,32,"8,86%",BRL,"54,62","0,00"
2026-05-02,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,107,10,"9,35%",BRL,"32,48","0,00"
2026-05-02,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,15,3,"20,00%",BRL,"33,27","0,00"
2026-05-03,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,596,32,"5,37%",BRL,"312,32","0,00"
2026-05-03,v4 |✈️| search_taxiaereo | SP,taxiaereo,27,1,"3,70%",BRL,"0,58","0,00"
2026-05-03,v4 | search_institucional | BR,brand,38,1,"2,63%",BRL,"0,05","0,00"
2026-05-03,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,464,29,"6,25%",BRL,"46,07","0,00"
2026-05-03,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,79,8,"10,13%",BRL,"27,25","0,00"
2026-05-03,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,24,2,"8,33%",BRL,"16,19","0,00"
2026-05-04,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,527,30,"5,69%",BRL,"337,75","0,00"
2026-05-04,v4 |✈️| search_taxiaereo | SP,taxiaereo,32,3,"9,38%",BRL,"8,76","0,00"
2026-05-04,v4 | search_institucional | BR,brand,96,11,"11,46%",BRL,"23,42","1,00"
2026-05-04,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,338,35,"10,36%",BRL,"57,84","0,00"
2026-05-04,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,69,7,"10,14%",BRL,"45,94","0,00"
2026-05-04,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,15,1,"6,67%",BRL,"31,51","0,00"
2026-05-05,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,488,44,"9,02%",BRL,"351,13","1,00"
2026-05-05,v4 |✈️| search_taxiaereo | SP,taxiaereo,55,4,"7,27%",BRL,"19,97","0,00"
2026-05-05,v4 | search_institucional | BR,brand,251,15,"5,98%",BRL,"40,97","1,00"
2026-05-05,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,343,29,"8,45%",BRL,"44,18","0,00"
2026-05-05,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,56,4,"7,14%",BRL,"33,75","0,00"
2026-05-05,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,26,2,"7,69%",BRL,"17,72","0,00"
2026-05-06,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,649,50,"7,70%",BRL,"305,76","0,00"
2026-05-06,v4 |✈️| search_taxiaereo | SP,taxiaereo,110,5,"4,55%",BRL,"19,99","0,00"
2026-05-06,v4 | search_institucional | BR,brand,161,17,"10,56%",BRL,"60,79","0,00"
2026-05-06,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,236,30,"12,71%",BRL,"46,43","0,00"
2026-05-06,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,106,12,"11,32%",BRL,"26,55","0,00"
2026-05-06,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,16,1,"6,25%",BRL,"5,70","0,00"
2026-05-07,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,668,33,"4,94%",BRL,"262,79","0,00"
2026-05-07,v4 |✈️| search_taxiaereo | SP,taxiaereo,117,10,"8,55%",BRL,"19,93","0,00"
2026-05-07,v4 | search_institucional | BR,brand,187,23,"12,30%",BRL,"52,13","0,00"
2026-05-07,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,407,33,"8,11%",BRL,"36,41","0,00"
2026-05-07,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,85,5,"5,88%",BRL,"10,11","0,00"
2026-05-07,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,25,5,"20,00%",BRL,"37,91","0,00"
2026-05-08,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,636,43,"6,76%",BRL,"328,68","0,00"
2026-05-08,v4 |✈️| search_taxiaereo | SP,taxiaereo,50,4,"8,00%",BRL,"8,07","0,00"
2026-05-08,v4 | search_institucional | BR,brand,56,10,"17,86%",BRL,"35,23","0,00"
2026-05-08,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,544,26,"4,78%",BRL,"33,08","0,00"
2026-05-08,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,40,5,"12,50%",BRL,"39,10","0,00"
2026-05-08,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,68,2,"2,94%",BRL,"19,98","0,00"
2026-05-09,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,473,24,"5,07%",BRL,"195,87","0,00"
2026-05-09,v4 |✈️| search_taxiaereo | SP,taxiaereo,17,1,"5,88%",BRL,"6,74","0,00"
2026-05-09,v4 | search_institucional | BR,brand,70,7,"10,00%",BRL,"29,61","0,00"
2026-05-09,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,486,32,"6,58%",BRL,"41,49","0,00"
2026-05-09,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,50,4,"8,00%",BRL,"32,70","0,00"
2026-05-09,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,21,2,"9,52%",BRL,"19,93","0,00"
2026-05-10,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,621,62,"9,98%",BRL,"626,10","0,00"
2026-05-10,v4 |✈️| search_taxiaereo | SP,taxiaereo,37,4,"10,81%",BRL,"13,29","0,00"
2026-05-10,v4 | search_institucional | BR,brand,64,10,"15,63%",BRL,"38,61","0,00"
2026-05-10,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,535,35,"6,54%",BRL,"46,92","0,00"
2026-05-10,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,26,4,"15,38%",BRL,"33,85","0,00"
2026-05-10,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,7,2,"28,57%",BRL,"30,17","0,00"
2026-05-11,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,128,13,"10,16%",BRL,"106,61","0,00"
2026-05-11,v4 |✈️| search_taxiaereo | SP,taxiaereo,49,4,"8,16%",BRL,"11,21","0,00"
2026-05-11,v4 | search_institucional | BR,brand,34,5,"14,71%",BRL,"15,23","0,00"
2026-05-11,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,62,10,"16,13%",BRL,"10,19","0,00"
2026-05-11,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,29,3,"10,34%",BRL,"15,16","0,00"
2026-05-11,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,9,2,"22,22%",BRL,"34,06","0,00"
2026-05-12,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,187,13,"6,95%",BRL,"106,69","0,00"
2026-05-12,v4 |✈️| search_taxiaereo | SP,taxiaereo,17,2,"11,76%",BRL,"10,50","0,00"
2026-05-12,v4 | search_institucional | BR,brand,48,5,"10,42%",BRL,"11,92","0,00"
2026-05-12,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,93,11,"11,83%",BRL,"10,41","0,00"
2026-05-12,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,88,8,"9,09%",BRL,"18,06","0,00"
2026-05-12,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,18,1,"5,56%",BRL,"11,98","0,00"
2026-05-13,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,210,10,"4,76%",BRL,"62,31","0,00"
2026-05-13,v4 |✈️| search_taxiaereo | SP,taxiaereo,24,3,"12,50%",BRL,"10,46","0,00"
2026-05-13,v4 | search_institucional | BR,brand,129,13,"10,08%",BRL,"21,64","1,00"
2026-05-13,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,139,21,"15,11%",BRL,"31,75","0,00"
2026-05-13,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,60,2,"3,33%",BRL,"8,01","0,00"
2026-05-13,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,33,1,"3,03%",BRL,"9,43","0,00"
2026-05-14,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,133,11,"8,27%",BRL,"64,59","0,00"
2026-05-14,v4 |✈️| search_taxiaereo | SP,taxiaereo,46,5,"10,87%",BRL,"10,97","0,00"
2026-05-14,v4 | search_institucional | BR,brand,66,10,"15,15%",BRL,"18,73","0,00"
2026-05-14,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,134,19,"14,18%",BRL,"31,16","0,00"
2026-05-14,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,66,2,"3,03%",BRL,"8,16","0,00"
2026-05-14,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,21,2,"9,52%",BRL,"10,29","0,00"
2026-05-15,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,231,18,"7,79%",BRL,"46,64","0,00"
2026-05-15,v4 |✈️| search_taxiaereo | SP,taxiaereo,25,1,"4,00%",BRL,"0,28","0,00"
2026-05-15,v4 | search_institucional | BR,brand,92,14,"15,22%",BRL,"23,60","0,00"
2026-05-15,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,254,25,"9,84%",BRL,"32,31","0,00"
2026-05-15,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,88,3,"3,41%",BRL,"13,75","0,00"
2026-05-15,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,26,2,"7,69%",BRL,"24,64","0,00"
2026-05-16,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,74,13,"17,57%",BRL,"40,21","0,00"
2026-05-16,v4 |✈️| search_taxiaereo | SP,taxiaereo,62,6,"9,68%",BRL,"11,04","0,00"
2026-05-16,v4 | search_institucional | BR,brand,199,18,"9,05%",BRL,"26,34","0,00"
2026-05-16,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,175,22,"12,57%",BRL,"32,60","0,00"
2026-05-16,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,38,2,"5,26%",BRL,"14,34","0,00"
2026-05-16,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,28,2,"7,14%",BRL,"9,73","0,00"
2026-05-17,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,217,28,"12,90%",BRL,"63,68","0,00"
2026-05-17,v4 |✈️| search_taxiaereo | SP,taxiaereo,104,7,"6,73%",BRL,"15,29","0,00"
2026-05-17,v4 | search_institucional | BR,brand,246,22,"8,94%",BRL,"27,55","0,00"
2026-05-17,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,268,28,"10,45%",BRL,"36,31","0,33"
2026-05-17,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,4,1,"25,00%",BRL,"9,00","0,00"
2026-05-17,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,26,4,"15,38%",BRL,"11,13","0,00"
2026-05-18,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,118,17,"14,41%",BRL,"45,58","0,00"
2026-05-18,v4 |✈️| search_taxiaereo | SP,taxiaereo,8,3,"37,50%",BRL,"10,85","0,00"
2026-05-18,v4 | search_institucional | BR,brand,100,11,"11,00%",BRL,"19,18","0,00"
2026-05-18,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,129,17,"13,18%",BRL,"23,04","0,00"
2026-05-18,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,42,3,"7,14%",BRL,"9,95","0,00"
2026-05-18,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,10,2,"20,00%",BRL,"8,72","0,00"
2026-05-19,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,192,15,"7,81%",BRL,"49,95","0,00"
2026-05-19,v4 |✈️| search_taxiaereo | SP,taxiaereo,16,2,"12,50%",BRL,"12,13","0,00"
2026-05-19,v4 | search_institucional | BR,brand,126,16,"12,70%",BRL,"20,41","0,00"
2026-05-19,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,220,22,"10,00%",BRL,"23,87","0,00"
2026-05-19,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,27,5,"18,52%",BRL,"10,30","0,00"
2026-05-19,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,11,2,"18,18%",BRL,"17,16","0,00"
2026-05-20,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,168,21,"12,50%",BRL,"47,00","0,00"
2026-05-20,v4 |✈️| search_taxiaereo | SP,taxiaereo,65,3,"4,62%",BRL,"12,05","0,00"
2026-05-20,v4 | search_institucional | BR,brand,129,16,"12,40%",BRL,"23,19","0,00"
2026-05-20,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,192,17,"8,85%",BRL,"21,32","0,00"
2026-05-20,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,32,4,"12,50%",BRL,"7,51","0,00"
2026-05-20,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,28,0,"0,00%",BRL,"0,00","0,00"
2026-05-21,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,202,18,"8,91%",BRL,"39,16","0,00"
2026-05-21,v4 |✈️| search_taxiaereo | SP,taxiaereo,22,2,"9,09%",BRL,"8,33","0,00"
2026-05-21,v4 | search_institucional | BR,brand,157,18,"11,46%",BRL,"17,05","0,00"
2026-05-21,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,193,20,"10,36%",BRL,"25,26","0,00"
2026-05-21,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,25,5,"20,00%",BRL,"11,19","0,00"
2026-05-21,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,33,1,"3,03%",BRL,"8,92","0,00"
2026-05-22,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,224,26,"11,61%",BRL,"61,28","0,00"
2026-05-22,v4 |✈️| search_taxiaereo | SP,taxiaereo,35,3,"8,57%",BRL,"2,72","0,00"
2026-05-22,v4 | search_institucional | BR,brand,130,6,"4,62%",BRL,"4,17","0,00"
2026-05-22,"v4 |✈️| search_taxiaereo_outros | SC, RS e PR",taxiaereo,150,15,"10,00%",BRL,"25,66","0,00"
2026-05-22,v4 |🧑‍⚕️| search_aeromedico_s | Demais Estados,aeromedico,38,3,"7,89%",BRL,"4,77","0,00"
2026-05-22,v4 |🧑‍⚕️| search_aeromedico_s | SP,aeromedico,8,4,"50,00%",BRL,"18,00","0,00"
2026-05-23,"v4 |🧑‍⚕️| search_aeromedico_s | PR, RS, SC e SP",aeromedico,234,23,"9,83%",BRL,"52,96","0,00"
